0 3
0 7
0 8
0 9
1 2
1 4
1 7
1 12
1 13
2 3
2 5
2 7
2 9
2 10
2 13
2 14
2 15
3 6
3 9
3 12
4 12
4 15
4 29
5 6
5 9
5 13
5 14
5 24
6 9
6 11
7 8
7 10
7 14
7 15
8 9
8 10
8 12
8 14
9 10
9 14
10 11
10 12
10 15
11 12
11 15
12 14
12 15
12 34
16 17
16 23
16 24
16 28
16 29
17 18
17 22
17 24
17 27
17 29
18 23
18 24
18 28
18 29
19 21
19 26
19 30
20 22
20 23
20 25
20 30
21 25
21 29
21 30
22 25
22 26
22 27
22 28
23 27
23 28
24 26
24 31
25 26
25 29
26 27
26 43
27 29
28 31
29 31
32 33
32 35
32 36
32 39
32 41
32 42
32 43
32 44
32 46
32 47
33 36
33 37
33 43
33 47
34 37
34 42
35 36
35 39
35 40
35 42
35 43
35 44
36 37
36 38
36 39
36 40
36 41
36 43
36 44
36 45
37 38
37 42
37 45
38 39
38 44
38 45
38 46
39 43
39 44
39 45
39 46
40 41
40 42
41 42
41 43
42 46
43 46
43 47
44 46
45 47
46 47
