0.01 0.699619
0.010975 0.69935
0.012045 0.699054
0.0132194 0.69873
0.0145083 0.698374
0.0159228 0.697984
0.0174753 0.697556
0.0191791 0.697087
0.021049 0.696572
0.0231013 0.696008
0.0253536 0.69539
0.0278256 0.694713
0.0305386 0.69397
0.033516 0.693156
0.0367838 0.692264
0.0403702 0.691287
0.0443062 0.690217
0.048626 0.689046
0.053367 0.687763
0.0585702 0.686358
0.0642807 0.684822
0.070548 0.683141
0.0774264 0.681302
0.0849753 0.679292
0.0932603 0.677096
0.102353 0.674696
0.112332 0.672076
0.123285 0.669216
0.135305 0.666097
0.148497 0.662696
0.162975 0.658992
0.178865 0.654959
0.196304 0.650572
0.215443 0.645804
0.236449 0.640627
0.259502 0.635012
0.284804 0.628928
0.312572 0.622345
0.343047 0.615232
0.376494 0.607556
0.413201 0.599289
0.453488 0.5904
0.497702 0.580861
0.546228 0.570647
0.599484 0.559737
0.657933 0.548113
0.722081 0.535764
0.792483 0.522686
0.869749 0.508883
0.954548 0.494368
1.04762 0.479169
1.14976 0.463321
1.26186 0.446879
1.38489 0.429908
1.51991 0.412492
1.6681 0.39473
1.83074 0.376736
2.00923 0.35864
2.20513 0.340583
2.42013 0.322719
2.65609 0.305208
2.91505 0.288212
3.19927 0.271894
3.51119 0.256408
3.85353 0.241897
4.22924 0.228489
4.64159 0.216287
5.09414 0.205369
5.59081 0.195786
6.13591 0.187558
6.73415 0.180676
7.39072 0.175105
8.11131 0.170787
8.90215 0.167643
9.7701 0.165568
10.7227 0.164416
11.7681 0.164006
12.9155 0.164138
14.1747 0.16464
15.5568 0.16539
17.0735 0.166321
18.7382 0.167405
20.5651 0.168642
22.5702 0.170046
24.7708 0.171641
27.1859 0.173455
29.8365 0.175525
32.7455 0.177895
35.9381 0.180619
39.4421 0.183763
43.2876 0.187407
47.5081 0.19165
52.1401 0.196615
57.2237 0.202458
62.8029 0.209373
68.9261 0.21761
75.6463 0.227487
83.0218 0.239419
91.1163 0.253949
100 0.271797
