0 2
0 3
0 6
0 8
0 12
0 15
0 17
1 2
1 3
1 4
1 10
1 11
1 13
2 4
2 6
2 7
2 11
2 14
2 15
3 4
3 8
3 10
3 11
3 14
4 5
4 6
4 7
4 14
4 15
5 7
5 11
5 13
6 7
6 11
7 10
7 12
7 13
8 9
8 14
8 15
9 11
9 15
10 13
10 15
11 12
11 14
11 15
12 13
12 14
13 14
13 15
14 15
16 18
16 19
16 21
16 23
16 26
16 27
16 28
16 30
16 31
17 19
17 20
17 21
17 27
17 30
17 31
17 38
18 19
18 22
18 24
18 28
18 30
19 20
19 23
19 24
19 27
19 30
20 23
20 24
20 25
20 26
21 24
21 25
21 26
21 27
21 28
22 23
22 26
22 29
22 30
24 26
24 27
24 28
24 29
25 30
25 31
26 29
26 30
26 31
27 28
27 29
27 31
28 30
29 31
32 34
32 35
32 36
32 39
32 41
32 44
32 45
33 37
33 39
33 40
33 46
34 43
34 44
34 45
34 47
35 39
35 45
36 37
36 40
36 41
36 45
37 39
37 41
37 44
37 46
38 43
38 45
39 41
39 42
39 43
39 47
40 42
40 43
40 46
40 47
41 42
41 43
41 46
42 47
44 47
45 46
46 47
