0 6
0 7
0 8
0 12
1 9
1 10
1 11
1 13
2 4
2 6
2 9
2 12
2 15
3 4
3 7
3 8
3 9
3 11
4 5
4 6
4 7
4 11
4 26
5 7
5 8
5 13
5 15
6 7
6 13
6 14
7 8
7 9
7 10
7 15
8 11
8 12
8 13
8 14
8 15
9 10
9 13
9 15
10 12
11 12
11 14
13 15
16 17
16 21
16 23
16 27
16 31
17 20
17 22
17 23
17 25
17 26
17 27
17 28
18 19
18 20
18 21
18 22
18 23
18 24
18 26
18 28
19 20
19 22
19 26
19 29
20 21
20 22
20 23
20 27
20 30
20 31
21 24
21 27
21 28
22 24
22 27
22 30
22 31
23 25
23 31
24 30
24 40
25 28
25 30
26 30
27 30
28 30
32 37
32 38
32 39
32 40
32 42
32 44
32 47
33 35
33 36
33 38
33 40
33 44
33 45
33 46
34 46
34 47
35 37
35 40
35 42
35 44
35 47
36 38
36 40
36 43
36 46
36 47
37 41
38 39
38 40
38 45
38 46
38 47
39 44
39 46
40 41
40 42
40 47
41 47
42 43
42 47
44 45
44 46
44 47
45 47
46 47
