0 1
0 9
0 15
0 18
1 2
1 4
1 6
1 7
1 10
2 5
2 13
3 4
3 5
3 12
3 14
4 10
4 15
5 6
5 7
5 10
5 14
5 15
6 7
6 8
6 9
6 10
6 11
6 12
6 14
7 9
7 13
7 14
8 9
8 10
8 13
9 10
9 11
10 13
10 14
11 14
12 15
13 14
13 15
14 15
14 31
16 17
16 20
16 22
16 26
17 18
17 22
17 25
17 26
17 28
17 29
18 22
18 25
18 28
18 30
19 20
19 23
19 24
19 25
19 28
19 29
19 30
19 31
20 22
20 31
21 22
21 23
21 24
21 25
21 32
22 24
22 26
22 27
22 30
23 24
23 28
23 31
24 26
24 28
24 31
25 26
25 30
26 27
26 29
26 31
27 30
27 31
29 31
30 31
32 34
32 36
32 37
32 39
32 45
33 36
33 37
33 39
33 40
33 42
33 47
34 39
34 43
34 45
34 46
34 47
35 36
35 37
35 38
35 43
35 44
35 47
36 37
36 39
36 40
36 47
37 38
37 39
37 40
37 41
37 42
37 47
38 44
38 46
39 40
39 42
39 43
39 44
40 42
40 43
40 46
41 43
41 46
41 47
43 44
43 45
